
张晓宇,哈尔滨工程大学,自动化学院,2002.8~2005.6 中国航天二院总体设计部，主任设计师、高级工程师。2005.7~2014.10 哈尔滨工程大学自动化学院，副教授。2014.11~至今 哈尔滨工程大学自动化学院，教授。
赵凯岐,哈尔滨工程大学,自动化学院,2005.6～2011.5 哈尔滨工程大学 电气工程研究所 副教授。2011.6～今 哈尔滨工程大学 自动化工程研究所 副教授。
张文义,哈尔滨工程大学,自动化学院,2006年在哈尔滨工程大学任教。
马惠萍,哈尔滨工业大学,自动化系,哈尔滨工业大学电气学院公差仪器零件教研室主任。
蒋秀珍,哈尔滨工业大学,自动化系,哈尔滨工业大学精密仪器系 副教授。哈尔滨工业大学机电工程学院 教授。
刘永猛,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。
黄向东,哈尔滨工业大学,自动化系,中船重工惯性平台关键器件测量系统研制等多项科研任务。
王　雷,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。电气工程及自动化学院 助教。电气工程及自动化学院 讲师。电气工程及自动化学院 副教授。电气工程及自动化学院 教授。
金　鹏,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。中国计量测试学会理事。加拿大Dalhousie大学 兼职教授。
谭久彬,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。哈工大报讯（超精密 文/图）由国际测量与仪器委员会(ICMI)。精密测量技术与仪器工程黑龙江省重点实验室主任。哈尔滨工业大学超精密光电仪器工程研究所所长。国际测量与仪器委员会常务委员。中国仪器仪表学会常务理事。中国计量测试学会常务理事。哈尔滨工业大学精密仪器系讲师。哈尔滨工业大学精密仪器系副教授。哈尔滨工业大学仪器仪表及测控技术系教授、系主任。哈尔滨工业大学自动化测试与控制系教授、博导、系主任。哈尔滨工业大学超精密光电仪器工程研究所教授、博导、所长。
刘　俭,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。哈尔滨工业大学电气工程及自动化学院副院长。中国光学工程学会 理事。国际标准化组织（ISO）第213技术委员会（TC213） 委员。中国仪器仪表学会标准化委员会 委员。2014.05至今 哈工大电气工程及自动化学院 副院长。2012.12至今 哈工大超精密光电仪器工程研究所 教授。2014.01-2014.03 英国国家物理实验室 客座研究员。2012.03-2012.05 英国国家物理实验室 客座研究员。
赵　琳,哈尔滨工程大学,自动化学院,2001年-至今 哈尔滨工程大学自动化学院（教授）。作为大会副主席和组委会主席，分别组织了ICNGC 2011及ICNGC 2003。与英国帝国理工学院、加拿大魁北克大学ETS学院长期保持教学科研合作关系。
邹丽敏,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。哈尔滨工业大学 电气工程及自动化学院自动化测试与控制副主任。超精密光电仪器工程研究所副所长。哈尔滨工业大学，超精密光电仪器工程研究所，教授。哈尔滨工业大学， 超精密光电仪器工程研究所，副教授。哈尔滨工业大学， 超精密光电仪器工程研究所 ，讲师。哈尔滨工业大学， 超精密光电仪器工程研究所， 助教。4）第三届中国机械工业教育协会仪器科学与技术学科教学委员会委员。
赵玉新,哈尔滨工程大学,自动化学院,中国造船工程学会船舶工程理事会常务理事。英国皇家导航学会会员。中国运筹学会决策科学分会常务理事。IEEE（CSO2012）组委会主席。
周广涛,哈尔滨工程大学,自动化学院,助教 2010.09 –至今 哈尔滨工程大学。讲师 2012.06 –至今 哈尔滨工程大学。
周卫东,哈尔滨工程大学,自动化学院,1994.9~2005.10 哈尔滨理工大学自动化系 讲师。2000.5~2005.10 哈尔滨工程大学自动化学院 副教授。2005.10~至今 哈尔滨工程大学自动化学院 教授。中国惯性技术学会东北地区分会 会员。
朱齐丹,哈尔滨工程大学,自动化学院,1991.8-1993.8，哈尔滨船舶工程学院自动控制系，讲师。1993.8-2001.8，哈尔滨船舶工程学院自动控制系，副教授。2001.8-至今，哈尔滨工程大学自动化学院，教授。2003.10-至今，哈尔滨工程大学自动化学院，博导。
赵新华,哈尔滨工程大学,自动化学院,2008年9月，哈尔滨工程大学自动化学院，讲师。
崔继文,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。哈尔滨工业大学威海分校，见习助教。哈尔滨工业大学自动化测试与控制系，助教。哈尔滨工业大学，光电信息技术与仪器工程，讲师。哈尔滨工业大学，光电信息技术与仪器工程，破格副教授。哈尔滨工业大学，光电信息技术与仪器工程，教授。2006年 今 国家质检总局全国几何量工程参量计量技术委员会 委员。2015年-今 中国计量测试学会理事会理事。
黄景志,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。哈尔滨工业大学超精密光电仪器工程研究所，副教授。哈尔滨工业大学超精密光电仪器工程研究所，讲师。
林　杰,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。全国光电测量标准化技术委员会委员。2011.12至今，哈尔滨工业大学，自动化测试与控制系，副教授。2007-2011，哈尔滨工业大学，自动化测试与控制系，讲师。香港浸会大学Hongyu Liu教授来我组做有关inverse scattering的学术报告。
陆振刚,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。2011.12—今： 哈尔滨工业大学 超精密光电仪器工程研究所 副教授。2007.12—2011.12： 哈尔滨工业大学 超精密光电仪器工程研究所 讲师。
王伟波,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。哈尔滨工业大学 超精密光电仪器工程研究所 副教授。哈尔滨工业大学 超精密光电仪器工程研究所 讲师。
杨宏兴,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。哈尔滨工业大学 讲师。
吴剑威,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。哈尔滨工业大学 电气工程及自动化学院 讲师。哈尔滨工业大学 电气工程及自动化学院 副教授。
李　倩,哈尔滨工业大学,自动化系,哈尔滨工业大学 电气工程及自动化学院 讲师。
胡鹏程,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。哈工大超精密光电仪器工程研究所，副所长。激光测量与探测研究室，主任。中国电子学会，高级会员。2008.05-至 今，哈工大电气工程及自动化学院，仪器科学与技术学科，讲师。
刘正君,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。
崔俊宁,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。2013/12-今，哈尔滨工业大学，超精密光电仪器工程研究所，副教授、教授。2011/03-2013/11，哈尔滨工业大学，超精密光电仪器工程研究所，讲师。
高　伟,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。工作地点： 哈尔滨工程大学 自动化学院。工作地点： 哈尔滨工程大学 自动化学院。工作地点： 哈尔滨工程大学 自动化学院。工作地点： 哈尔滨工程大学 自动化学院。工作地点： 哈尔滨工业大学导航仪器研究所。职位,职称： 导航仪器研究所所长。工作地点： 哈尔滨工业大学导航仪器研究所。中国惯性技术学会会员。黑龙江省仪器仪表学会理事。
徐定杰,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。担任 黑龙江省仪器仪表学会副理事长。中国海洋平台理事会副理事长。船舶工程编委会委员。中国电子学会高级会员。中国电子学会导航分会委员。2014.07-至今， 哈尔滨工业大学， 教授。2000.06-2014.06， 哈尔滨工程大学 ， 教授。1991.03-2000.05， 哈尔滨工业大学，副 教授。黑龙江省仪器仪表学会副理事长。中国海洋平台理事会副理事长。船舶工程编委会委员。中国电子学会高级会员。中国电子学会导航分会委员。
叶　东,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。哈尔滨工业大学自动化测试与控制系，讲师。哈尔滨工业大学自动化测试与控制系，系副主任。
袁　峰,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。哈尔滨工业大学机电学院精密仪器系讲师。哈尔滨工业大学电气工程及自动化学院自动化测试与控制系副教授。哈尔滨工业大学电气工程及自动化学院自动化测试与控制系教授。
李　凯,哈尔滨工业大学,自动化系,中国科学院高能物理研究所 实验物理中心 助理研究员。哈尔滨工业大学 电气工程及自动化学院 讲师。
唐文彦,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。哈尔滨工业大学，助教。哈尔滨工业大学 教授。德国物理技术研究院(PTB)合作研究，客座研究员。哈尔滨工业大学，电气工程及自动化学院，精密仪器研究所 所长。
张晓琳,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。
刘宛予,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。在加拿大高科技公司G.I.E. Technology任高级工程师，科学家等职。受聘为哈尔滨工业大学教授。法国国家医学信号与图像应用技术研究中心(CREATIS)永久客座教授。黑龙江生物医学工程学会常务理事。
张延丽,哈尔滨工业大学,自动化系,2013年7月任哈尔滨工业大学 电气学院 讲师。哈尔滨工业大学 电气学院 讲师。
袁怡宝,哈尔滨工业大学,自动化系,哈尔滨工业大学机电工程学院 讲师。哈尔滨工业大学机电工程学院 副教授。哈尔滨工业大学电气工程与自动化学院 教授。
刘国栋,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。哈尔滨工业大学 电气工程及自动化学院副院长。哈工大光电信息测控技术与装备研究所所长。学术兼职：中国工程光学学会 委员。哈尔滨工业大学自动化测试与控制系 助教。哈尔滨工业大学自动化测试与控制系 讲师。哈尔滨工业大学自动化测试与控制系 副教授。哈尔滨工业大学自动化测试与控制系 教授。哈尔滨工业大学自动化测试与控制系 博导。哈工大光电信息测控技术与装备研究所 副所长。哈工大光电信息测控技术与装备研究所 所长。哈工大电气工程及自动化学院 院长助理。哈工大电气工程及自动化学院 副院长。中国工程光学学会 委员。黑龙江省仪器仪表学会 理事。
刘炳国,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。哈尔滨工业大学 助教。哈尔滨工业大学 讲师。哈尔滨工业大学 副教授。
胡　涛,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。哈尔滨工业大学电气工程与自动化学院 讲师。中国光学学会会员。中国仪器仪表学会会员。
陈凤东,哈尔滨工业大学,自动化系,哈尔滨工业大学 自动化测试与控制系 助教。哈尔滨工业大学 自动化测试与控制系 讲师。哈尔滨工业大学 自动化测试与控制系 副教授。
甘　雨,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。哈尔滨工业大学，光电测控与智能化研究所，讲师。
戴景民,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。哈尔滨工业大学精密仪器系 讲师。哈尔滨工业大学机电工程学院 副教授。哈尔滨工业大学机电工程学院 教授。现任黑龙江省仪器仪表学会副理事长。国际测量技术联合会（IMEKO）温湿度计量技术委员会（TC12）委员。黑龙江省自动化学会常务理事。中国自动化学会专家咨询工作委员会委员。黑龙江省科学院学术委员会委员。大连民族学院客座教授。
孙晓刚,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。哈尔滨工业大学 助教。哈尔滨工业大学 讲师。哈尔滨工业大学 副教授。哈尔滨工业大学 教授。
李成伟,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。哈尔滨工业大学精密仪器系讲师。哈尔滨工业大学电气工程及自动化学院副教授。哈尔滨工业大学教授。中国仪器仪表学会过程检测与控制分会理事。中国生物医学工程学会高级会员。
原桂彬,哈尔滨工业大学,自动化系,学术兼职：黑龙江省仪器仪表学会理事。
申立群,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。电气工程及自动化学院自动化测试与控制系副教授。哈尔滨理工大学自动化学院自动化系，助教。哈尔滨理工大学自动化学院自动化系，讲师。哈尔滨工业大学电气工程及自动化学院自动化测试与控制系，讲师。哈尔滨工业大学电气工程及自动化学院自动化测试与控制系，副教授。
郭鑫民,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。电气工程与自动化学院光学目标仿真与测试技术研究所任职，副研究员。在光学目标仿真与测试技术研究所任职助理研究员。
彭喜元,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。哈尔滨工业大学自动化测试与控制系 教授 系副主任 副所长。哈尔滨工业大学自动化测试与控制系 教授 博导 系副主任 副所长。哈尔滨工业大学自动化测试与控制系 教授 博导 系主任 副所长。哈尔滨工业大学电气工程及自动化学院 教授 博导 副院长 副所长。哈尔滨工业大学电气工程及自动化学院 教授 博导 副院长 所长。哈尔滨工业大学电气工程及自动化学院 教授 博导 院长 所长。中国电子学会理事。中国计量测试学会理事。九三学社中央委员。
姜守达,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。自动化测试与控制研究所 副所长。黑龙江省试验与测试技术学会 理事长。
张毅刚,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。哈尔滨工业大学电气学院自动化测试与控制系教授。哈尔滨工业大学航天学院5系 讲师。哈尔滨工业大学航天学院5系、电气学院1系，副教授。
彭　宇,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。哈尔滨工业大学，自动化测试与控制研究系，系主任。哈尔滨工业大学，电气工程及自动化学院，副院长。中国电子学会，高级会员。中国计算机协会，高级会员。中国电子学会，电子测量与仪器分会，委员。黑龙江省仪器仪表学会，副理事长。
乔立岩,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。哈尔滨工业大学 自动化测试与控制研究所副所长。国防科技工业自动化测试技术研究应用中心专家委员会委员。中国电子学会高级会员。黑龙江省仪器仪表学会常务理事。哈尔滨工业大学自动化测试与控制系 助教。哈尔滨工业大学自动化测试与控制系 讲师。哈尔滨工业大学自动化测试与控制系 副教授。哈尔滨工业大学自动化测试与控制系 教授。2010年至今 哈工大自动化测试与控制研究所 副所长。
赵光权,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。哈尔滨工业大学 自动化测试与控制研究所 助教。哈尔滨工业大学 自动化测试与控制研究所 讲师。哈尔滨工业大学 自动化测试与控制研究所 副教授。
凤　雷,哈尔滨工业大学,自动化系,哈尔滨工业大学自动化测试与控制系 助教。哈尔滨工业大学自动化测试与控制系 讲师。哈尔滨工业大学自动化测试与控制系 副教授。
乔家庆,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。
刘　旺,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。中国电子学会，高级会员。中国计算机学会，会员。黑龙江省仪器仪表学会，理事。
俞　洋,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。哈尔滨工业大学 自动化测试与控制研究所所长助理，党支部书记。哈尔滨工业大学自动化测试与控制系，副教授。哈尔滨工业大学自动化测试与控制系，讲师。哈尔滨工业大学自动化测试与控制系，助教。黑龙江省仪器仪表学会 理事。中国电子学会，会员。中国大陆首个IEEE女性工程师分会（哈尔滨）在哈工大成立。美国电气电子工程师学会（IEEE）女性工程师分会（哈尔滨）正式成立。该分会是中国大陆第一个IEEE女性工程师分会。
杨智明,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。哈尔滨工业大学自动化测试与控制研究所副教授。中国电子学会 会员。美国电气和电子工程师协会 会员。
林连雷,哈尔滨工业大学,自动化系,哈工大自动化测试与控制研究所 所长助理。哈尔滨工业大学电气工程及自动化学院， 助教。哈尔滨工业大学电气工程及自动化学院， 讲师。哈尔滨工业大学电气工程及自动化学院， 副教授。2011.12, 任哈尔滨工业大学 自动化测试与控制研究所, 所长助理。2011.7, 任黑龙江省试验与测试技术学会, 理事。
刘大同,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。中国电子学会 高级会员。中国计算机学会 会员。中国人工智能学会 会员。中国故障预测与健康管理学会 会员。
李君宝,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。2008.07-2011.09 哈尔滨工业大学电气工程及自动化学院 讲师。2011.10-至今 哈尔滨工业大学电气工程及自动化学院 副教授。
王少军,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。悉尼大学Philip Leong教授。英属哥伦比亚大学Steve Wilton教授。多伦多大学Jason Anderson教授。波士顿大学Martin Herbordt教授。复旦大学王伶俐教授。滑铁卢大学Nachiket Kapre副教授。西蒙菲莎大学Lesley Shannon副教授。哈尔滨工业大学,电气工程及自动化学院,讲师。中国计算机学会会员。
郑文斌,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。
杨京礼,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。哈尔滨工业大学，电气工程及自动化学院，助理研究员。2013.7, 黑龙江省试验与测试技术学会, 理事。2015.1, 中国计算机学会, 会员。
赵永平,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。哈工大 自动化测试与控制系 电测教研室副教授。哈工大 电气学院智能测试及信息处理技术研究所 教授。中国电机工程学会测试技术及仪表专委会会员。东北高校检测技术学会常务理事。
孙金玮,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。黑龙江省仪器仪表学会副理事长。智能测试及信息处理技术研究所副所长。黑龙江省仪器仪表学会副理事长、副秘书长。工作地点： 哈尔滨工业大学计算机与电气工程学院（自动测试及控制系）。工作地点：日本佐贺大学 电气电子工学科。工作地点： 哈尔滨工业大学电气工程及自动化学院（自动测试及控制系）。工作地点： 哈尔滨工业大学电气工程及自动化学院（自动化测试与控制系）。工作地点： 法国Nancy大学。工作地点： （日本）佐贺大学日本国费研究员。工作地点： 哈尔滨工业大学电气工程及自动化学院（自动测试及控制系）。
朱春波,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。哈尔滨工业大学电气学院副院长，智能测试及信息处理技术研究所所长。哈尔滨工业大学电气工程系 助教。哈尔滨工业大学电气工程系 讲师。哈尔滨工业大学自动化测试与控制系 副教授。哈尔滨工业大学自动化测试与控制系 教授。黑龙江高纬度地区电动汽车产业技术创新战略联盟副理事长。中国能源学会 副理事长。中国仪器仪表学会电磁测量信息处理仪器分会 副理事长。黑龙江省仪器仪表学会 理事。
魏　国,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。哈尔滨工业大学 电气工程系、自动化测试与控制系 助教、讲师。哈尔滨工业大学 自动化测试与控制系 副教授。哈尔滨工业大学 自动化测试与控制系 教授。
丁明理,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。智能测试及信息处理技术研究所工作。哈工大 自动化测试与控制系 助教。哈工大 自动化测试与控制系 讲师。哈工大 自动化测试与控制系 副教授。哈工大 自动化测试与控制系 教授。
逯仁贵,哈尔滨工业大学,自动化系,哈尔滨工业大学航天学院 空间信息研究室，研究实习员，助理研究员。哈尔滨工业大学机电学院 机器人研究所，助理研究员，副研究员。哈尔滨工业大学电气工程及自动化学院 自动化测试与控制系，副教授。
王启松,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。讲师：哈尔滨工业大学自动化测试与控制系。
宋　凯,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。2015/12–至今 哈尔滨工业大学，电气工程及自动化学院，副教授。2011/07–2015/12 哈尔滨工业大学，电气工程及自动化学院，讲师。
刘　丹,哈尔滨工业大学,自动化系,哈尔滨工业大学电气工程及自动化学院任教。
黄博妍,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。
李永强,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。哈尔滨工业大学 电气学院 讲师。
江滨浩,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。黑龙江省地调四所从事野外地球物理勘探工作。哈尔滨工业大学电气工程系电工基础教研室任教。
孙立山,哈尔滨工业大学,自动化系,哈尔滨工业大学电工基础教研室副主任。哈尔滨工业大学电工基础教研室任教。
齐　超,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。1995.4-1998.6 江苏大学电气工程系 助教。1998.7-2003.6 哈尔滨工业大学电气学院 讲师。2003.7-2010.8 哈尔滨工业大学电气学院 副教授。2010.9-哈尔滨工业大学电气学院 教授。
刘洪臣,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。
鄂　鹏,哈尔滨工业大学,自动化系,哈尔滨工业大学 电气工程系 助教。哈尔滨工业大学 电气工程系 讲师。哈尔滨工业大学 电气工程系 副教授。哈尔滨工业大学 空间基础科学研究中心 副教授。哈尔滨工业大学 空间基础科学研究中心 教授。
周　学,哈尔滨工业大学,自动化系,哈尔滨工业大学 电气学院 讲师。
由佳欣,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。哈尔滨工业大学 电气工程及自动化学院 讲师。
霍　炬,哈尔滨工业大学,自动化系,电气学院副院长。目前就职 电气工程及自动化学院。哈尔滨工业大学 电气学院副院长。哈尔滨工业大学电工基础教研室助教。哈尔滨工业大学电工基础教研室讲师。哈尔滨工业大学电工基础教研室副教授。哈尔滨工业大学电工基础教研室教授。2016年任哈尔滨工业大学电气学院副院长。2012年任中国系统仿真学会会员。
杨世彦,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。哈尔滨工业大学 电气工程系 讲师。哈尔滨工业大学 电气工程系 副教授。哈尔滨工业大学 电气工程及自动化学院 教授。中国电工技术学会高级会员。中国电源学会高级会员。高等学校机电类学科教学委员会 电力电子与电力传动分委会委员。
贲洪奇,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。哈尔滨工业大学电气工程及自动化学院，教授/博导。哈尔滨工业大学电气工程系 助教、讲 师。哈尔滨工业大学电气工程系 副教授。中国电源学会高级会员。中国电工技术学会高级会员。
邹继明,哈尔滨工业大学,自动化系,哈尔滨工业大学电气学院助教。哈尔滨工业大学电气学院讲师。哈尔滨工业大学电气学院副教授。哈尔滨工业大学电气学院教授。
王　卫,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。1989 1995：哈尔滨工业大学电气工程系讲师。1995 2003：哈尔滨工业大学电气工程及自动化学院副教授。
张继红,哈尔滨工业大学,自动化系,哈尔滨工业大学电气工程及自动化学院，电工学教研室主任。哈尔滨工业大学电气学院 电工学教研室 助教。哈尔滨工业大学电气学院 电工学教研室 讲师。哈尔滨工业大学电气学院 电工学教研室 副教授。
李浩昱,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。哈工大电气学院电能变换与控制研究所所长。哈尔滨工业大学电气学院 副教授。哈尔滨工业大学电气学院 教授。哈尔滨工业大学电气学院电能变换与控制研究所 所长。
姜三勇,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。哈尔滨工业大学 电气工程系 电工学教研室 助教。哈尔滨工业大学 电气工程系 电工学教研室 讲师。哈尔滨工业大学 电气工程及自动化学院 电气工程系 电工学教研室 副教授。哈尔滨工业大学 电气工程及自动化学院 电气工程系 电工学教研室 教授。
吴建强,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。哈尔滨工业大学教授。中国高等学校电工学研究会理事长。黑龙江省电工电子实验教学研究会理事长。哈工大电气工程系 电工学教研室主任。哈工大电气工程系 副主任（主管教学）。哈工大电气工程系 教授。哈工大电工电子实验教学中心（国家级实验教学示范中心）主任。2008年～现在 全国高校电工学研究会 理事长。2006年～现在 中国东北地区高校电工学研究会 理事长。2002年～现在 黑龙江省高校电工学研究会 理事长。2012年～现在 黑龙江省高校电工电子实验教学研究会理事长。2010年～现在 哈工大（威海校区） 兼职教授。2009年～现在 黑龙江东方学院 兼职教授。2004年～2006年 兰州理工大学 兼职教授。2002～2008年 全国高校电工学研究会 副理事长兼秘书长。2010年～2011年 哈工大 威海东生能源科技电池控制技术联合研究中心 主任。
杨春玲,哈尔滨工业大学,自动化系,现代电子技术研究所 所长。目前就职 电气工程及自动化学院。中国电子学会高级会员。东北地区 EDA 技术研究会理事长。黑龙江省仪器仪表学会理事。周毓龙 罗克韦尔公司 工程师。
杨　威,哈尔滨工业大学,自动化系,哈尔滨工业大学电气学院 助教。哈尔滨工业大学电气学院 讲师。哈尔滨工业大学电气学院 副教授。2012.10至今 哈尔滨工业大学电气学院 电能变换与控制研究所 副所长。
刘鸿鹏,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。工作地点： 哈尔滨工业大学电气工程系。工作地点： 上海新时达电气股份有限公司工作站。工作地点： 丹麦奥尔堡大学，能源系。工作地点： 哈尔滨工业大学电气工程系。
王淑娟,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。哈工大电气工程系电子学教研室 副教授。哈工大电气工程系电子学教研室 教研室副主任。哈工大电气工程系电子学教研室 教研室主任。
王立欣,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。电气工程及自动化学院副院长。哈工大 电气工程学院电子学教研室助教、讲师、副教授、教授（2003）。哈工大 电气工程系 副主任。哈工大 电气学院 副院长。东北地区高校电子技术研究会理事长。
于　泳,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。哈尔滨工业大学 电气工程及自动化学院现代电子技术研究所副所长。
刘贵栋,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。任教于电气工程及自动化学院电子学教研室。教研室党支部书记。中国宇航学会会员。黑龙江省生物医学工程学会会员。
吕　超,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。2011年任哈尔滨工业大学电子学教研室副主任。2008年1月，哈工大电气工程及自动化学院，讲师。2012年12月，哈工大电气工程及自动化学院，副教授。2011年1月至今，电子学教研室副主任、现代电子技术研究所副所长。
康　磊,哈尔滨工业大学,自动化系,哈尔滨工业大学 讲师。哈尔滨工业大学 副教授。
张　岩,哈尔滨工业大学,自动化系,哈尔滨工业大学电气工程及自动化学院任教。
张　刚,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。沈阳飞机设计研究所（601） 机电系统故障诊断专家系统。沈阳飞机设计研究所（601） 机电系统故障诊断专家系统。
徐殿国,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。1993.09~1994.04 哈尔滨工业大学电气工程系 副主任。1994.05~1998.04 哈尔滨工业大学电气工程系 主任。1998.05~2000.11 哈尔滨工业大学计算机与电气工程学院 院长。2000.12~现在 哈尔滨工业大学电气工程及自动化学院 院长。中国自动化学会理事。中国电工技术学会理事。中国电工技术学会电控系统与装置委员会副主任委员。黑龙江省自动化学会常务理事﹑副理事长。国防科技工业标准化委员会委员。哈尔滨工业大学电气工程系 助教。哈尔滨工业大学电气工程系 讲师。哈尔滨工业大学电气工程系 副教授。哈尔滨工业大学电气工程系 教授。
王明彦,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。中国电工技术学会理事。中国电源学会理事。中国电源学会变频电源专委会副主任。中国发明学会高校创造教育委员会常务委员。哈尔滨工业大学电气工程系讲师。哈尔滨工业大学电气工程系副教授。哈尔滨工业大学电气工程及自动化学院电气工程系教授。
高　强,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。哈尔滨工业大学电力电子与电力传动研究所 所长。黑龙省自动化研究所，研究员。哈尔滨工业大学电力电子与电力传动研究所，教授/博导。哈尔滨工业大学电力电子与电力传动研究所 所长。全国石油和化学工业电气技术委员会 委员。黑龙江省自动化学会 理事。
刘晓胜,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。哈尔滨工业大学电气工程系主任。1988.7~1990.7: 哈尔滨工业大学电机实验室 实验室主任。1993.3~1996.3: 哈尔滨工业大学实验学院 团委书记。2001.9~2002.9: 哈尔滨工业大学建筑设计院智能建筑研究所 副教授 所长。2002.10~2011.5 哈尔滨工业大学电气工程系电力电子与电力传动研究所 副所长。2006.8~至今 哈尔滨工业大学电气工程系 教授、博导。2011.5~至今 哈尔滨工业大学电气工程系 系主任。中国电源学会照明电子委员会 委员。全国石油和化学工业电气技术委员会 委员。黑龙江省现代电力传动与电气节能工程技术研究中心 副主任。黑龙江省建设厅建设信息技术与计算机应用委员会 委员。
王立国,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。解决了哈尔滨汽轮机有限责任公司汽轮发电机组混沌振荡的技术瓶颈。中国电工技术学会电力电子学会，理事。中国电源学会第七届直流电源专委会，委员。哈尔滨电机有限责任公司 从事数控机床设备改造 任助工。哈尔滨工业大学 电力电子与电力传动教研室 任讲师。哈尔滨工业大学 电力电子与电力传动研究所 任副教授。哈尔滨工业大学 电力电子与电力传动研究所 任教授/博导。
冯　勇,哈尔滨工业大学,自动化系,目前就职 电气工程及自动化学院。
